,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
9287,U001,0200936373,SUPE ,2020-04-12 06:36:17.859375000,2020.0,1930727450.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,4121.355,
9288,U001,0200796637,MERCH associates,2020-05-26 18:06:32.750000000,2020.0,1930839152.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAA8,21067.521999999997,0-15
9289,U001,0100036066,GROC corporation,2020-04-15 07:16:41.187500000,2020.0,1930670132.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,76350.60299999999,0-15
9290,U001,0200915438,GROC trust,2020-03-14 17:39:55.625000000,2020.0,1930570125.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,14428.574999999999,
9291,U001,0200729942,SA foundation,2020-06-14 16:13:12.500000000,2020.0,1930784385.0,2020-04-14 00:00:00.000000000,2020-06-18 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAGD,7640.171,
9292,U001,0200803720,DEC llc,2020-03-17 18:50:11.500000000,2020.0,1930814635.0,2020-04-22 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAM2,12396.503,
9293,U001,0200780383,MEIJ llc,2020-05-02 14:28:39.921875000,2020.0,1930804149.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAA8,52882.88599999999,
9294,U001,0200576926,VILA co,2020-04-16 11:30:39.468750000,2020.0,1930725799.0,2020-04-02 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-04-02 00:00:00.000000000,NA10,26597.199999999997,0-15
9295,U001,0200706844,WINC in,2020-04-09 16:19:25.253906250,2020.0,1930716558.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,31585.085,0-15
9296,U001,0200769623,WAL-MAR associates,2020-03-31 01:35:22.718750000,2020.0,1930685200.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,3948.8609999999994,
9297,U001,0200707005,KING S associates,2020-05-09 00:41:47.406250000,2020.0,1930828012.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAA8,28765.995999999996,
9298,U001,0100031704,DELHAIZE llc,2020-05-09 19:29:30.062500000,2020.0,1930808257.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAA8,55903.344,0-15
9299,U001,0200078795,H T H us,2020-05-01 21:03:48.281250000,2020.0,1930810068.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAA8,1863.6869999999997,
9300,U001,0200797984,PIGGLY associates,2020-05-02 23:29:09.078125000,2020.0,1930804519.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAA8,43254.316,
9301,U001,200780383,MEIJ ,2020-05-10 16:32:32.593750000,2020.0,1930832476.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAA8,11654.251,
9302,U001,0200762301,C&S WH ,2020-04-05 15:30:30.187500000,2020.0,1930710156.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAC6,66349.234,
9303,U001,0200148860,DOLLA trust,2020-03-13 19:34:04.000000000,2020.0,1930635247.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAA8,30185.435,
9304,U001,0200982290,CIRC llc,2020-04-10 19:34:38.625000000,2020.0,1930730807.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,21732.48,
9305,U001,0200769623,WAL-MAR corp,2020-03-19 15:25:58.437500000,2020.0,1930637244.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAH4,14698.712,
9306,U001,0200769623,WAL-MAR systems,2020-04-06 21:40:45.937500000,2020.0,1930718549.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAH4,1504.2229999999997,
9307,U001,0200756072,REINHA co,2020-04-03 23:22:46.750000000,2020.0,1930677153.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,35488.453,
9308,CA02,0140104409,LOB co,2020-03-23 11:51:52.500000000,2020.0,2960619026.0,2020-03-06 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-10 00:00:00.000000000,CA10,67534.67,0-15
9309,U001,0200723794,MID MO us,2020-04-17 12:12:41.937500000,2020.0,1930760007.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAA8,48181.07,
9310,U001,0200769623,WAL-MAR llc,2020-03-10 01:27:51.031250000,2020.0,1930578689.0,2020-02-29 00:00:00.000000000,2020-03-15 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAH4,10967.221999999998,
9311,U013,100011958,IND systems,2020-05-19 13:32:17.250000000,2020.0,1991841446.0,2020-04-03 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAVF,31450.124999999996,0-15
9312,U001,0200782001,GORDO co,2020-03-28 04:18:01.625000000,2020.0,1930651574.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,40748.602999999996,
9313,CA02,0140104423,METRO  ,2020-04-20 22:23:53.937500000,2020.0,2960624573.0,2020-04-06 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-08 00:00:00.000000000,CA10,57843.9,0-15
9314,CA02,0140104409,LOB ,2020-05-14 14:21:24.562500000,2020.0,2960630930.0,2020-04-27 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-29 00:00:00.000000000,CA10,16293.48,0-15
9315,U001,0200705742,DOT in,2020-03-27 14:25:30.187500000,2020.0,1930672917.0,2020-03-19 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAD1,2245.3619999999996,
9316,U001,0200886415,COSTCO systems,2020-03-18 05:35:12.546875000,2020.0,1930579949.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAA8,2133.558,
9317,U001,0200965912,C&S W systems,2020-05-10 14:34:56.937500000,2020.0,1930846704.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAC6,32719.729,
9318,U001,0200148860,DOLLA systems,2020-03-09 10:56:26.937500000,2020.0,1930611455.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAA8,76171.17899999999,
9319,U001,0200762301,C&S WH systems,2020-04-05 17:18:46.031250000,2020.0,1930706137.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAC6,15293.901,
9320,CA02,0140104409,LOB associates,2020-04-25 17:32:23.640625000,2020.0,2960628309.0,2020-04-12 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-13 00:00:00.000000000,CA10,191475.79,0-15
9321,U001,0200772595,SAFEW corp,2020-03-25 13:19:05.312500000,2020.0,1930645798.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,16198.020999999999,
9322,U001,0200965912,C&S W systems,2020-03-17 06:18:37.937500000,2020.0,1930627403.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAC6,39.774,
9323,U001,0200794332,COST llc,2020-03-29 17:00:20.062500000,2020.0,1930673359.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAAX,1310.4419999999998,
9324,U001,0200744019,TARG us,2020-05-07 07:15:26.984375000,2020.0,1930819989.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAA8,2234.365,
9325,U001,0200759878,SA corp,2020-04-13 04:11:48.750000000,2020.0,1930725887.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAH4,23856.265999999996,
9326,U001,0200769623,WAL-MAR us,2020-03-31 00:30:22.437500000,2020.0,1930683292.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,34031.011,
9327,U001,0200769623,WAL-MAR corp,2020-04-18 06:47:46.375000000,2020.0,1930774606.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAH4,19226.486999999997,
9328,U001,0200980828,BEN E co,2020-03-07 12:40:43.750000000,2020.0,1930583868.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,18117.077999999998,
9329,U001,0200077943,HERR corporation,2020-04-07 02:26:41.812500000,2020.0,1930657258.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,49874.159999999996,0-15
9330,U001,0200769623,WAL-MAR in,2020-04-12 23:40:25.875000000,2020.0,1930749883.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAH4,21023.667,
9331,U001,0200891601,POWE foundation,2020-04-17 20:38:07.500000000,2020.0,1930593966.0,2020-03-08 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAD5,5564.16,0-15
9332,U001,0200769623,WAL-MAR systems,2020-04-07 16:36:21.937500000,2020.0,1930727474.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAH4,462.777,
9333,U001,0200769623,WAL-MAR in,2020-04-11 23:12:49.000000000,2020.0,1930744554.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAH4,1394.2879999999998,
9334,U001,0200744019,TARG co,2020-05-04 07:24:03.906250000,2020.0,1930804136.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAA8,10429.047999999999,
9335,U001,200769623,WAL-MAR corporation,2020-04-03 21:23:21.437500000,2020.0,1930691376.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAH4,43119.53799999999,
9336,U001,0200974851,RESTA ,2020-04-04 15:51:39.531250000,2020.0,1930673183.0,2020-03-19 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAD1,1357.888,
9337,U001,0200915438,GROC us,2020-05-26 04:47:34.726562500,2020.0,1930876744.0,2020-05-12 00:00:00.000000000,2020-05-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,NAA8,1128.3999999999999,
9338,CA02,0140104440,SO corp,2020-05-03 18:51:17.937500000,2020.0,2960627492.0,2020-04-14 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-17 00:00:00.000000000,CA10,225151.01,0-15
9339,U001,0200744019,TARG corp,2020-05-08 07:43:03.859375000,2020.0,1930819668.0,2020-04-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,NAA8,17349.997,
9340,U001,0200759878,SA trust,2020-04-24 20:01:38.593750000,2020.0,1930776925.0,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAH4,17377.072999999997,
9341,U001,100036039,GI corporation,2020-05-25 16:32:16.250000000,2020.0,1930847687.0,2020-05-02 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,NAA8,56041.223,0-15
9342,U001,0200769623,WAL-MAR trust,2020-05-10 05:46:11.000000000,2020.0,1930849131.0,2020-05-02 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,NAH4,6720.539,
9343,U001,0200704858,WAKE us,2020-05-10 18:35:38.375000000,2020.0,1930831563.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,65533.118,
9344,U001,200761734,H E BUT foundation,2020-04-10 22:56:29.875000000,2020.0,1930748530.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAA8,50381.583,
9345,U002,0200501669,WAL MA trust,2020-05-04 13:17:04.500000000,2020.0,1990572607.0,2020-03-22 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAG2,8254.253,0-15
9346,U001,0200555117,BURR associates,2020-04-17 20:26:57.312500000,2020.0,1930730120.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,70109.65499999998,0-15
9347,U001,0200759878,SA llc,2020-04-17 04:01:01.156250000,2020.0,1930752910.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAH4,52854.024999999994,
9348,U001,0200726979,BJ'S  corporation,2020-05-01 05:46:08.062500000,2020.0,1930809474.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAA8,93.079,
9349,U001,0200769623,WAL-MAR co,2020-03-23 04:03:30.406250000,2020.0,1930648048.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAH4,860.664,
9350,CA02,0140104285,BUY- foundation,2020-04-12 11:27:33.500000000,2020.0,2960619269.0,2020-03-10 00:00:00.000000000,2020-03-29 00:00:00.000000000,2020-03-19 00:00:00.000000000,CA10,5887.8,0-15
9351,CA02,0140106408,WAL-M foundation,2020-04-20 21:57:38.812500000,2020.0,2960624688.0,2020-03-30 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-30 00:00:00.000000000,CA10,18194.0,0-15
9352,U001,0200780825,SYSCO FO foundation,2020-04-06 03:00:50.953125000,2020.0,1930687901.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAA8,4029.529,
9353,U001,0200739006,AL llc,2020-03-14 05:56:07.125000000,2020.0,1930594945.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAA8,35837.935,
9354,U001,0200712105,WALG foundation,2020-04-19 19:30:34.140625000,2020.0,1930764400.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAA8,28363.762000000002,
9355,U001,0200769623,WAL-MAR foundation,2020-05-04 23:24:42.281250000,2020.0,1930826715.0,2020-04-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,NAH4,30523.912999999997,
9356,U001,0200769623,WAL-MAR trust,2020-04-10 00:16:02.593750000,2020.0,1930727265.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAH4,29648.605,
9357,U001,200772670,ASSOCIAT systems,2020-05-16 13:00:10.445312500,2020.0,1930854070.0,2020-05-03 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,NAU5,33792.507,
9358,U001,0200707005,KING S in,2020-04-11 05:49:34.062500000,2020.0,1930720399.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,22895.235999999997,
9359,U001,0200915438,GROC foundation,2020-06-12 14:07:50.250000000,2020.0,1930907165.0,2020-05-18 00:00:00.000000000,2020-06-02 00:00:00.000000000,2020-05-18 00:00:00.000000000,NAA8,862.4,0-15
9360,U001,0200769623,WAL-MAR systems,2020-04-07 00:44:07.687500000,2020.0,1930719154.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAH4,9638.215999999999,
9361,U001,0200769623,WAL-MAR trust,2020-03-18 14:24:23.125000000,2020.0,1930621980.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAH4,19708.947999999997,
9362,U001,CCCA02,KRAFT  in,2020-04-18 04:23:18.375000000,2020.0,1930580581.0,2020-02-29 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAG2,20790.798,0-15
9363,U001,0200705742,DOT corp,2020-04-06 21:37:13.062500000,2020.0,1930652290.0,2020-03-16 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAAW,2406.663,
9364,U001,0200353024,DECA co,2020-04-29 06:01:35.937500000,2020.0,1930811791.0,2020-04-22 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAM4,151.452,
9365,U001,0200793830,M co,2020-05-03 19:17:30.140625000,2020.0,1930813071.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAA8,81700.29,
9366,U001,0200762301,C&S WH ,2020-03-24 22:00:18.875000000,2020.0,1930651448.0,2020-03-15 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAC6,19165.698999999997,
9367,U001,0200769623,WAL-MAR foundation,2020-03-09 13:58:18.437500000,2020.0,1930583945.0,2020-03-01 00:00:00.000000000,2020-03-16 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAH4,53899.88799999999,
9368,U001,0200769623,WAL-MAR us,2020-04-24 02:44:07.968750000,2020.0,1930781804.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAH4,25168.206,
9369,U001,0200769623,WAL-MAR in,2020-04-10 01:06:16.312500000,2020.0,1930732963.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAH4,25077.871,
9370,U001,0200782001,GORDO llc,2020-04-21 23:51:48.625000000,2020.0,1930695850.0,2020-03-26 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-03-26 00:00:00.000000000,NA32,61527.185999999994,
9371,U001,0200794332,COST corp,2020-05-06 23:13:14.281250000,2020.0,1930828873.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAAX,19145.084,
9372,U001,0200769623,WAL-MAR co,2020-03-13 12:07:32.937500000,2020.0,1930599501.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAH4,5825.876,
9373,U001,0200762301,C&S WH llc,2020-04-02 19:00:30.343750000,2020.0,1930689313.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAC6,8762.410999999998,
9374,CA02,0140104409,LOB co,2020-04-09 12:49:04.125000000,2020.0,2960623523.0,2020-03-25 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-25 00:00:00.000000000,CA10,147320.54,0-15
9375,CA02,0140105847,GORDON F trust,2020-04-02 14:46:55.343750000,2020.0,2960620019.0,2020-03-11 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-18 00:00:00.000000000,CA10,66246.81,0-15
9376,U001,0200769623,WAL-MAR corporation,2020-03-30 19:53:47.406250000,2020.0,1930676005.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,7764.224999999999,
9377,U001,0200748108,KROGER trust,2020-04-21 20:55:50.875000000,2020.0,1930775179.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAA8,19304.074999999997,
9378,CA02,140106408,WAL-M in,2020-05-06 20:45:20.437500000,2020.0,2960627937.0,2020-04-14 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-15 00:00:00.000000000,CA10,3596.25,0-15
9379,U001,0200769623,WAL-MAR llc,2020-05-07 16:25:17.687500000,2020.0,1930830697.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAH4,19502.881999999998,
9380,U001,0200769623,WAL-MAR ,2020-03-17 18:49:45.937500000,2020.0,1930623407.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAH4,16700.369,
9381,U001,0200769623,WAL-MAR us,2020-03-29 01:53:27.937500000,2020.0,1930671884.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAH4,127.49099999999999,
9382,U001,0200769623,WAL-MAR systems,2020-04-04 00:43:07.656250000,2020.0,1930672445.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAH4,3596.019,
9383,U001,0200768357,MARC systems,2020-04-04 17:23:36.671875000,2020.0,1930686196.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,58331.818999999996,
9384,U001,0200769623,WAL-MAR foundation,2020-03-18 22:15:38.437500000,2020.0,1930635755.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAH4,44375.666999999994,
9385,U001,0200735528,ASSOCIA systems,2020-04-24 01:38:31.733398438,2020.0,1930759350.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAA8,44332.127,0-15
9386,U001,0200769623,WAL-MAR systems,2020-04-03 01:10:44.531250000,2020.0,1930699993.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAH4,13217.498,
9387,CA02,0140105686,SYSC llc,2020-05-04 04:08:02.875000000,2020.0,2960627264.0,2020-04-08 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-16 00:00:00.000000000,CA10,8376.76,0-15
9388,U001,0200793000,US  associates,2020-03-18 06:41:25.687500000,2020.0,1930568996.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAA8,17112.62,0-15
9389,U001,0200761734,H E BUT corp,2020-03-26 16:37:45.750000000,2020.0,1930665194.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAA8,55350.491,
9390,U001,0200769623,WAL-MAR ,2020-04-06 04:36:06.593750000,2020.0,1930699453.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAH4,30521.469999999998,
9391,U001,200718130,SYSCO F associates,2020-03-21 13:28:21.718750000,2020.0,1930637716.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,23969.673,
9392,CA02,0140105785,SHOPPE in,2020-05-12 02:29:35.312500000,2020.0,2960629612.0,2020-04-20 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-22 00:00:00.000000000,CA10,93829.52,0-15
9393,U001,0100006311,QUALITY C foundation,2020-04-01 12:31:14.781250000,2020.0,1930652546.0,2020-03-14 00:00:00.000000000,2020-03-29 00:00:00.000000000,2020-03-14 00:00:00.000000000,NAA8,14123.06,0-15
9394,U001,0200793568,SUPE systems,2020-05-10 06:18:28.031250000,2020.0,1930829407.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAA8,55020.854,
9395,U001,0200762301,C&S WH co,2020-03-10 06:34:21.250000000,2020.0,1930581605.0,2020-02-29 00:00:00.000000000,2020-03-15 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAC6,8235.311,
9396,U001,0200706844,WINC llc,2020-04-10 15:29:17.714843750,2020.0,1930689644.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAA8,22014.131999999998,0-15
9397,U001,0200712105,WALG systems,2020-04-26 07:02:14.093750000,2020.0,1930760933.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAA8,34434.231999999996,0-15
9398,U001,0200769623,WAL-MAR ,2020-04-10 03:38:18.656250000,2020.0,1930719282.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAH4,19345.444999999996,
9399,U001,0200794332,COST associates,2020-04-05 23:39:51.125000000,2020.0,1930698845.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAAX,22737.316,
9400,U001,0200750051,ALBER in,2020-04-01 19:10:55.562500000,2020.0,1930683998.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,37447.662,
9401,U001,0200769623,WAL-MAR co,2020-03-10 12:07:32.937500000,2020.0,1930585344.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAH4,6039.796,
9402,U001,200769623,WAL-MAR associates,2020-05-18 08:06:58.125000000,2020.0,1930883594.0,2020-05-10 00:00:00.000000000,2020-05-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,NAH4,2327.122,
9403,U001,0200780383,MEIJ ,2020-04-11 13:29:10.828125000,2020.0,1930718452.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,1619.849,
9404,U001,0100031704,DELHAIZE systems,2020-04-10 18:14:56.898437500,2020.0,1930703598.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAA8,39150.223,0-15
9405,U001,0200732755,KROGER corp,2020-03-15 11:44:58.812500000,2020.0,1930605897.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAA8,9932.335,
9406,U001,0200769623,WAL-MAR systems,2020-03-31 01:10:44.531250000,2020.0,1930683799.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAH4,7070.98,
9407,U001,0200763814,SYSCO F ,2020-03-29 13:51:31.625000000,2020.0,1930609532.0,2020-03-12 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAD1,9326.695,
9408,U001,0200704858,WAKE trust,2020-04-10 15:22:17.375000000,2020.0,1930731813.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,4515.5599999999995,
9409,U001,0200424504,M  ,2020-05-25 13:19:23.375000000,2020.0,1930861206.0,2020-05-06 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-05-15 00:00:00.000000000,NACH,8527.722,0-15
9410,U001,0200707822,PUBLI corp,2020-04-11 02:41:23.671875000,2020.0,1930720362.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,62517.714,
9411,U001,0200331749,SYSC in,2020-03-31 22:09:05.726562500,2020.0,1930670813.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,24128.012999999995,
